dt,x,y,position,velocity,acceleration,jerk,heading
0.100000,2.012188,-0.597977,2.117500,0.350000,0.000000,0.000000,5.850650
0.100000,2.043968,-0.612640,2.152500,0.350000,0.000000,0.000000,5.851176
0.100000,2.075758,-0.627283,2.187500,0.350000,0.000000,0.000000,5.851957
0.100000,2.107561,-0.641897,2.222500,0.350000,0.000000,0.000000,5.852992
0.100000,2.139381,-0.656474,2.257500,0.350000,0.000000,0.000000,5.854283
0.100000,2.171222,-0.671005,2.292500,0.350000,0.000000,0.000000,5.855830
0.100000,2.203087,-0.685483,2.327500,0.350000,0.000000,0.000000,5.857633
0.100000,2.234980,-0.699900,2.362500,0.350000,0.000000,0.000000,5.859692
0.100000,2.266905,-0.714247,2.397500,0.350000,0.000000,0.000000,5.862009
0.100000,2.298864,-0.728516,2.432500,0.350000,0.000000,0.000000,5.864583
0.100000,2.330862,-0.742698,2.467500,0.350000,0.000000,0.000000,5.867416
0.100000,2.362901,-0.756786,2.502500,0.350000,0.000000,0.000000,5.870507
0.100000,2.394986,-0.770770,2.537500,0.350000,0.000000,0.000000,5.873858
0.100000,2.427120,-0.784642,2.572500,0.350000,0.000000,0.000000,5.877469
0.100000,2.459305,-0.798394,2.607500,0.350000,0.000000,0.000000,5.881341
0.100000,2.491545,-0.812017,2.642500,0.350000,0.000000,0.000000,5.885475
0.100000,2.523842,-0.825503,2.677500,0.350000,0.000000,0.000000,5.889870
0.100000,2.556201,-0.838842,2.712500,0.350000,0.000000,0.000000,5.894528
0.100000,2.588623,-0.852026,2.747500,0.350000,0.000000,0.000000,5.899450
0.100000,2.621111,-0.865046,2.782500,0.350000,0.000000,0.000000,5.904635
0.100000,2.653667,-0.877893,2.817500,0.350000,0.000000,0.000000,5.910085
0.100000,2.686296,-0.890559,2.852500,0.350000,0.000000,0.000000,5.915799
0.100000,2.718997,-0.903033,2.887500,0.350000,0.000000,0.000000,5.921777
0.100000,2.751774,-0.915307,2.922500,0.350000,0.000000,0.000000,5.928020
0.100000,2.784629,-0.927372,2.957500,0.350000,0.000000,0.000000,5.934528
0.100000,2.817563,-0.939218,2.992500,0.350000,0.000000,0.000000,5.941300
0.100000,2.850578,-0.950837,3.027500,0.350000,0.000000,0.000000,5.948335
0.100000,2.883676,-0.962219,3.062500,0.350000,0.000000,0.000000,5.955633
0.100000,2.916857,-0.973355,3.097500,0.350000,0.000000,0.000000,5.963193
0.100000,2.950123,-0.984235,3.132500,0.350000,0.000000,0.000000,5.971014
0.100000,2.983474,-0.994851,3.167500,0.350000,0.000000,0.000000,5.979094
0.100000,3.016865,-1.005190,3.202500,0.350000,0.000000,0.000000,5.986129
0.100000,3.050362,-1.015336,3.237500,0.350000,0.000000,0.000000,5.992050
0.100000,3.083919,-1.025281,3.272500,0.350000,0.000000,0.000000,5.998080
0.100000,3.117536,-1.035022,3.307500,0.350000,0.000000,0.000000,6.004221
0.100000,3.151213,-1.044555,3.342500,0.350000,0.000000,0.000000,6.010477
0.100000,3.184949,-1.053875,3.377500,0.350000,0.000000,0.000000,6.016850
0.100000,3.218745,-1.062978,3.412500,0.350000,0.000000,0.000000,6.023341
0.100000,3.252599,-1.071859,3.447500,0.350000,0.000000,0.000000,6.029954
0.100000,3.286512,-1.080513,3.482500,0.350000,0.000000,0.000000,6.036691
0.100000,3.320483,-1.088937,3.517500,0.350000,0.000000,0.000000,6.043555
0.100000,3.354512,-1.097126,3.552500,0.350000,0.000000,0.000000,6.050548
0.100000,3.388598,-1.105074,3.587500,0.350000,0.000000,0.000000,6.057673
0.100000,3.422739,-1.112777,3.622500,0.350000,0.000000,0.000000,6.064932
0.100000,3.456937,-1.120229,3.657500,0.350000,0.000000,0.000000,6.072328
0.100000,3.491189,-1.127426,3.692500,0.350000,0.000000,0.000000,6.079864
0.100000,3.525494,-1.134362,3.727500,0.350000,0.000000,0.000000,6.087543
0.100000,3.559853,-1.141032,3.762500,0.350000,0.000000,0.000000,6.095366
0.100000,3.594263,-1.147430,3.797500,0.350000,0.000000,0.000000,6.103337
0.100000,3.628724,-1.153551,3.832500,0.350000,0.000000,0.000000,6.111459
0.100000,3.663233,-1.159390,3.867500,0.350000,0.000000,0.000000,6.119734
0.100000,3.697790,-1.164940,3.902500,0.350000,0.000000,0.000000,6.128164
0.100000,3.732393,-1.170196,3.937500,0.350000,0.000000,0.000000,6.136752
0.100000,3.767040,-1.175152,3.972500,0.350000,0.000000,0.000000,6.145501
0.100000,3.801730,-1.179802,4.007500,0.350000,0.000000,0.000000,6.154413
0.100000,3.836460,-1.184139,4.042500,0.350000,0.000000,0.000000,6.163491
0.100000,3.871228,-1.188158,4.077500,0.350000,0.000000,0.000000,6.172736
0.100000,3.906033,-1.191853,4.112500,0.350000,0.000000,0.000000,6.182152
0.100000,3.940871,-1.195216,4.147500,0.350000,0.000000,0.000000,6.191740
0.100000,3.975739,-1.198243,4.182500,0.350000,0.000000,0.000000,6.201502
0.100000,4.010636,-1.200926,4.217500,0.350000,0.000000,0.000000,6.211441
0.100000,4.045558,-1.203259,4.252500,0.350000,0.000000,0.000000,6.221557
