dt,x,y,position,velocity,acceleration,jerk,heading
0.100000,3.754079,2.100919,4.409932,0.348816,-0.010921,-0.100000,0.193660
0.100000,3.788212,2.107583,4.444709,0.346724,-0.020921,-0.100000,0.191934
0.100000,3.822102,2.114136,4.479226,0.343632,-0.030921,-0.100000,0.190016
0.100000,3.855652,2.120553,4.513385,0.339540,-0.040921,-0.100000,0.187916
0.100000,3.888770,2.126812,4.547089,0.334540,-0.050000,-0.090792,0.185647
0.100000,3.921411,2.132902,4.580293,0.329540,-0.050000,0.000000,0.183221
0.100000,3.953575,2.138820,4.612997,0.324540,-0.050000,-0.000000,0.180646
0.100000,3.985263,2.144563,4.645201,0.319540,-0.050000,0.000000,0.177930
0.100000,4.016474,2.150130,4.676905,0.314540,-0.050000,0.000000,0.175081
0.100000,4.047209,2.155520,4.708109,0.309540,-0.050000,0.000000,0.172107
0.100000,4.077467,2.160732,4.738813,0.304540,-0.050000,-0.000000,0.169016
0.100000,4.107249,2.165766,4.769017,0.299540,-0.050000,0.000000,0.165817
0.100000,4.136553,2.170621,4.798721,0.294540,-0.050000,-0.000000,0.162517
0.100000,4.165380,2.175297,4.827925,0.289540,-0.050000,0.000000,0.159123
0.100000,4.193729,2.179797,4.856628,0.284540,-0.050000,-0.000000,0.155643
0.100000,4.221600,2.184119,4.884832,0.279540,-0.050000,0.000000,0.152085
0.100000,4.248992,2.188267,4.912536,0.274540,-0.050000,0.000000,0.148456
0.100000,4.275904,2.192242,4.939740,0.269540,-0.050000,0.000000,0.144763
0.100000,4.302336,2.196045,4.966444,0.264540,-0.050000,-0.000000,0.141013
0.100000,4.328286,2.199678,4.992648,0.259540,-0.050000,0.000000,0.137214
0.100000,4.353755,2.203146,5.018352,0.254540,-0.050000,-0.000000,0.133372
0.100000,4.378742,2.206449,5.043556,0.249540,-0.050000,0.000000,0.129494
0.100000,4.403245,2.209591,5.068260,0.244540,-0.050000,-0.000000,0.125587
0.100000,4.427264,2.212576,5.092464,0.239540,-0.050000,0.000000,0.121658
0.100000,4.450799,2.215407,5.116168,0.234540,-0.050000,0.000000,0.117712
0.100000,4.473847,2.218086,5.139372,0.229540,-0.050000,-0.000000,0.113756
0.100000,4.496410,2.220619,5.162076,0.224540,-0.050000,0.000000,0.109797
0.100000,4.518485,2.223008,5.184280,0.219540,-0.050000,-0.000000,0.105840
0.100000,4.540072,2.225259,5.205984,0.214540,-0.050000,0.000000,0.101892
0.100000,4.561170,2.227374,5.227188,0.209540,-0.050000,-0.000000,0.097957
0.100000,4.581778,2.229359,5.247892,0.204540,-0.050000,0.000000,0.094043
0.100000,4.601897,2.231217,5.268096,0.199540,-0.050000,-0.000000,0.090153
0.100000,4.621524,2.232953,5.287800,0.194540,-0.050000,0.000000,0.086295
0.100000,4.640660,2.234572,5.307004,0.189540,-0.050000,0.000000,0.082472
0.100000,4.659303,2.236078,5.325708,0.184540,-0.050000,-0.000000,0.078690
0.100000,4.677453,2.237475,5.343912,0.179540,-0.050000,0.000000,0.074954
0.100000,4.695110,2.238768,5.361616,0.174540,-0.050000,-0.000000,0.071268
0.100000,4.712272,2.239962,5.378820,0.169540,-0.050000,0.000000,0.067637
0.100000,4.728940,2.241061,5.395524,0.164540,-0.050000,-0.000000,0.064066
0.100000,4.745113,2.242070,5.411728,0.159540,-0.050000,0.000000,0.060559
0.100000,4.760789,2.242994,5.427432,0.154540,-0.050000,-0.000000,0.057120
0.100000,4.775970,2.243836,5.442635,0.149540,-0.050000,0.000000,0.053753
0.100000,4.790654,2.244602,5.457339,0.144540,-0.050000,0.000000,0.050462
0.100000,4.804841,2.245296,5.471543,0.139540,-0.050000,-0.000000,0.047251
0.100000,4.818531,2.245922,5.485247,0.134540,-0.050000,0.000000,0.044123
0.100000,4.831723,2.246484,5.498451,0.129540,-0.050000,0.000000,0.041081
0.100000,4.844417,2.246987,5.511155,0.124540,-0.050000,0.000000,0.038128
0.100000,4.856612,2.247435,5.523359,0.119540,-0.050000,0.000000,0.035269
0.100000,4.868309,2.247832,5.535063,0.114540,-0.050000,0.000000,0.032505
0.100000,4.879508,2.248181,5.546267,0.109540,-0.050000,-0.000000,0.029840
0.100000,4.890208,2.248486,5.556971,0.104540,-0.050000,0.000000,0.027276
0.100000,4.900408,2.248752,5.567175,0.099540,-0.050000,0.000000,0.024816
0.100000,4.910109,2.248982,5.576879,0.094540,-0.050000,0.000000,0.022462
0.100000,4.919311,2.249178,5.586083,0.089540,-0.050000,-0.000000,0.020217
0.100000,4.928014,2.249345,5.594787,0.084540,-0.050000,0.000000,0.018081
0.100000,4.936216,2.249485,5.602991,0.079540,-0.050000,0.000000,0.016059
0.100000,4.943919,2.249601,5.610695,0.074540,-0.050000,0.000000,0.014150
0.100000,4.951123,2.249697,5.617899,0.069540,-0.050000,0.000000,0.012358
