dt,x,y,position,velocity,acceleration,jerk,heading
0.100000,1.469952,0.000000,1.470000,0.350000,0.000000,0.000000,0.000000
0.100000,1.504952,0.000000,1.505000,0.350000,0.000000,0.000000,0.000000
0.100000,1.539952,0.000000,1.540000,0.350000,0.000000,0.000000,0.000000
0.100000,1.574952,0.000000,1.575000,0.350000,0.000000,0.000000,0.000000
0.100000,1.609952,0.000000,1.610000,0.350000,0.000000,0.000000,0.000000
0.100000,1.644952,0.000000,1.645000,0.350000,0.000000,0.000000,0.000000
0.100000,1.679952,0.000000,1.680000,0.350000,0.000000,0.000000,0.000000
0.100000,1.714952,0.000000,1.715000,0.350000,0.000000,0.000000,0.000000
0.100000,1.749952,0.000000,1.750000,0.350000,0.000000,0.000000,0.000000
0.100000,1.784952,0.000000,1.785000,0.350000,0.000000,0.000000,0.000000
0.100000,1.819952,0.000000,1.820000,0.350000,0.000000,0.000000,0.000000
0.100000,1.854952,0.000000,1.855000,0.350000,0.000000,0.000000,0.000000
0.100000,1.889952,0.000000,1.890000,0.350000,0.000000,0.000000,0.000000
0.100000,1.924952,0.000000,1.925000,0.350000,0.000000,0.000000,0.000000
0.100000,1.959952,0.000000,1.960000,0.350000,0.000000,0.000000,0.000000
0.100000,1.994952,0.000000,1.995000,0.350000,0.000000,0.000000,0.000000
0.100000,2.029952,0.000000,2.030000,0.350000,0.000000,0.000000,0.000000
0.100000,2.064952,0.000000,2.065000,0.350000,0.000000,0.000000,0.000000
0.100000,2.099952,0.000000,2.100000,0.350000,0.000000,0.000000,0.000000
0.100000,2.134952,0.000000,2.135000,0.350000,0.000000,0.000000,0.000000
0.100000,2.169952,0.000000,2.170000,0.350000,0.000000,0.000000,0.000000
0.100000,2.204952,0.000000,2.205000,0.350000,0.000000,0.000000,0.000000
0.100000,2.239952,0.000000,2.240000,0.350000,0.000000,0.000000,0.000000
0.100000,2.274952,0.000000,2.275000,0.350000,0.000000,0.000000,0.000000
0.100000,2.309952,0.000000,2.310000,0.350000,0.000000,0.000000,0.000000
0.100000,2.344952,0.000000,2.345000,0.350000,0.000000,0.000000,0.000000
0.100000,2.379952,0.000000,2.380000,0.350000,0.000000,0.000000,0.000000
0.100000,2.414952,0.000000,2.415000,0.350000,0.000000,0.000000,0.000000
0.100000,2.449952,0.000000,2.450000,0.350000,0.000000,0.000000,0.000000
0.100000,2.484952,0.000000,2.485000,0.350000,0.000000,0.000000,0.000000
0.100000,2.519952,0.000000,2.520000,0.350000,0.000000,0.000000,0.000000
0.100000,2.554952,0.000000,2.555000,0.350000,0.000000,0.000000,0.000000
0.100000,2.589952,0.000000,2.590000,0.350000,0.000000,0.000000,0.000000
0.100000,2.624952,0.000000,2.625000,0.350000,0.000000,0.000000,0.000000
0.100000,2.659952,0.000000,2.660000,0.350000,0.000000,0.000000,0.000000
0.100000,2.694952,0.000000,2.695000,0.350000,0.000000,0.000000,0.000000
0.100000,2.729952,0.000000,2.730000,0.350000,0.000000,0.000000,0.000000
0.100000,2.764952,0.000000,2.765000,0.350000,0.000000,0.000000,0.000000
0.100000,2.799952,0.000000,2.800000,0.350000,0.000000,0.000000,0.000000
0.100000,2.834952,0.000000,2.835000,0.350000,0.000000,0.000000,0.000000
0.100000,2.869952,0.000000,2.870000,0.350000,0.000000,0.000000,0.000000
0.100000,2.904952,0.000000,2.905000,0.350000,0.000000,0.000000,0.000000
0.100000,2.939952,0.000000,2.940000,0.350000,0.000000,0.000000,0.000000
0.100000,2.974952,0.000000,2.975000,0.350000,0.000000,0.000000,0.000000
0.100000,3.009952,0.000000,3.010000,0.350000,0.000000,0.000000,0.000000
0.100000,3.044952,0.000000,3.045000,0.350000,0.000000,0.000000,0.000000
0.100000,3.079952,0.000000,3.080000,0.350000,0.000000,0.000000,0.000000
0.100000,3.114952,0.000000,3.115000,0.350000,0.000000,0.000000,0.000000
0.100000,3.149952,0.000000,3.150000,0.350000,0.000000,0.000000,0.000000
0.100000,3.184952,0.000000,3.185000,0.350000,0.000000,0.000000,0.000000
0.100000,3.219952,0.000000,3.220000,0.350000,0.000000,0.000000,0.000000
0.100000,3.254952,0.000000,3.255000,0.350000,0.000000,0.000000,0.000000
0.100000,3.289952,0.000000,3.290000,0.350000,0.000000,0.000000,0.000000
0.100000,3.324952,0.000000,3.325000,0.350000,0.000000,0.000000,0.000000
0.100000,3.359952,0.000000,3.360000,0.350000,0.000000,0.000000,0.000000
0.100000,3.394952,0.000000,3.395000,0.350000,0.000000,0.000000,0.000000
0.100000,3.429952,0.000000,3.430000,0.350000,0.000000,0.000000,0.000000
0.100000,3.464952,0.000000,3.465000,0.350000,0.000000,0.000000,0.000000
0.100000,3.499952,0.000000,3.500000,0.350000,0.000000,0.000000,0.000000
0.100000,3.534946,0.000000,3.534994,0.349887,-0.001129,-0.011291,0.000000
0.100000,3.569879,0.000000,3.569927,0.348774,-0.011129,-0.100000,0.000000
0.100000,3.604651,0.000000,3.604699,0.346661,-0.021129,-0.100000,0.000000
0.100000,3.639161,0.000000,3.639210,0.343548,-0.031129,-0.100000,0.000000
0.100000,3.673311,0.000000,3.673359,0.339435,-0.041129,-0.100000,0.000000
0.100000,3.707004,0.000000,3.707052,0.334435,-0.050000,-0.088709,0.000000
0.100000,3.740198,0.000000,3.740246,0.329435,-0.050000,-0.000000,0.000000
0.100000,3.772891,0.000000,3.772940,0.324435,-0.050000,0.000000,0.000000
0.100000,3.805085,0.000000,3.805133,0.319435,-0.050000,-0.000000,0.000000
0.100000,3.836778,0.000000,3.836827,0.314435,-0.050000,0.000000,0.000000
0.100000,3.867972,0.000000,3.868020,0.309435,-0.050000,0.000000,0.000000
0.100000,3.898665,0.000000,3.898714,0.304435,-0.050000,0.000000,0.000000
0.100000,3.928859,0.000000,3.928907,0.299435,-0.050000,0.000000,0.000000
0.100000,3.958553,0.000000,3.958601,0.294435,-0.050000,0.000000,0.000000
0.100000,3.987746,0.000000,3.987794,0.289435,-0.050000,-0.000000,0.000000
0.100000,4.016440,0.000000,4.016488,0.284435,-0.050000,-0.000000,0.000000
0.100000,4.044633,0.000000,4.044681,0.279435,-0.050000,0.000000,0.000000
0.100000,4.072327,0.000000,4.072375,0.274435,-0.050000,-0.000000,0.000000
0.100000,4.099520,0.000000,4.099569,0.269435,-0.050000,0.000000,0.000000
0.100000,4.126214,0.000000,4.126262,0.264435,-0.050000,-0.000000,0.000000
0.100000,4.152407,0.000000,4.152456,0.259435,-0.050000,0.000000,0.000000
0.100000,4.178101,0.000000,4.178149,0.254435,-0.050000,-0.000000,0.000000
0.100000,4.203294,0.000000,4.203343,0.249435,-0.050000,0.000000,0.000000
0.100000,4.227988,0.000000,4.228036,0.244435,-0.050000,-0.000000,0.000000
0.100000,4.252182,0.000000,4.252230,0.239435,-0.050000,-0.000000,0.000000
0.100000,4.275875,0.000000,4.275923,0.234435,-0.050000,0.000000,0.000000
0.100000,4.299069,0.000000,4.299117,0.229435,-0.050000,-0.000000,0.000000
0.100000,4.321762,0.000000,4.321810,0.224435,-0.050000,0.000000,0.000000
0.100000,4.343956,0.000000,4.344004,0.219435,-0.050000,-0.000000,0.000000
0.100000,4.365649,0.000000,4.365698,0.214435,-0.050000,0.000000,0.000000
0.100000,4.386843,0.000000,4.386891,0.209435,-0.050000,-0.000000,0.000000
0.100000,4.407536,0.000000,4.407585,0.204435,-0.050000,0.000000,0.000000
0.100000,4.427730,0.000000,4.427778,0.199435,-0.050000,0.000000,0.000000
0.100000,4.447423,0.000000,4.447472,0.194435,-0.050000,-0.000000,0.000000
0.100000,4.466617,0.000000,4.466665,0.189435,-0.050000,0.000000,0.000000
0.100000,4.485311,0.000000,4.485359,0.184435,-0.050000,-0.000000,0.000000
0.100000,4.503504,0.000000,4.503552,0.179435,-0.050000,0.000000,0.000000
0.100000,4.521198,0.000000,4.521246,0.174435,-0.050000,-0.000000,0.000000
0.100000,4.538391,0.000000,4.538439,0.169435,-0.050000,0.000000,0.000000
0.100000,4.555085,0.000000,4.555133,0.164435,-0.050000,0.000000,0.000000
0.100000,4.571278,0.000000,4.571327,0.159435,-0.050000,0.000000,0.000000
0.100000,4.586972,0.000000,4.587020,0.154435,-0.050000,0.000000,0.000000
0.100000,4.602165,0.000000,4.602214,0.149435,-0.050000,-0.000000,0.000000
0.100000,4.616859,0.000000,4.616907,0.144435,-0.050000,0.000000,0.000000
0.100000,4.631052,0.000000,4.631101,0.139435,-0.050000,0.000000,0.000000
0.100000,4.644746,0.000000,4.644794,0.134435,-0.050000,0.000000,0.000000
0.100000,4.657940,0.000000,4.657988,0.129435,-0.050000,-0.000000,0.000000
0.100000,4.670633,0.000000,4.670681,0.124435,-0.050000,0.000000,0.000000
0.100000,4.682827,0.000000,4.682875,0.119435,-0.050000,-0.000000,0.000000
0.100000,4.694520,0.000000,4.694568,0.114435,-0.050000,0.000000,0.000000
0.100000,4.705714,0.000000,4.705762,0.109435,-0.050000,-0.000000,0.000000
0.100000,4.716407,0.000000,4.716456,0.104435,-0.050000,0.000000,0.000000
0.100000,4.726601,0.000000,4.726649,0.099435,-0.050000,-0.000000,0.000000
0.100000,4.736294,0.000000,4.736343,0.094435,-0.050000,0.000000,0.000000
0.100000,4.745488,0.000000,4.745536,0.089435,-0.050000,0.000000,0.000000
0.100000,4.754181,0.000000,4.754230,0.084435,-0.050000,-0.000000,0.000000
0.100000,4.762375,0.000000,4.762423,0.079435,-0.050000,0.000000,0.000000
0.100000,4.770069,0.000000,4.770117,0.074435,-0.050000,0.000000,0.000000
0.100000,4.777262,0.000000,4.777310,0.069435,-0.050000,-0.000000,0.000000
0.100000,4.783956,0.000000,4.784004,0.064435,-0.050000,0.000000,0.000000
0.100000,4.790149,0.000000,4.790197,0.059435,-0.050000,-0.000000,0.000000
0.100000,4.795843,0.000000,4.795891,0.054435,-0.050000,0.000000,0.000000
0.100000,4.801036,0.000000,4.801085,0.049435,-0.050000,-0.000000,0.000000
0.100000,4.805730,0.000000,4.805778,0.044435,-0.050000,0.000000,0.000000
0.100000,4.809923,0.000000,4.809972,0.039435,-0.050000,-0.000000,0.000000
0.100000,4.813617,0.000000,4.813665,0.034435,-0.050000,0.000000,0.000000
0.100000,4.816810,0.000000,4.816859,0.029435,-0.050000,-0.000000,0.000000
0.100000,4.819504,0.000000,4.819552,0.024435,-0.050000,0.000000,0.000000
0.100000,4.821698,0.000000,4.821746,0.019435,-0.050000,-0.000000,0.000000
0.100000,4.823391,0.000000,4.823439,0.014435,-0.050000,0.000000,0.000000
0.100000,4.824590,0.000000,4.824639,0.009548,-0.048871,0.011291,0.000000
0.100000,4.825351,0.000000,4.825399,0.005661,-0.038871,0.100000,0.000000
0.100000,4.825773,0.000000,4.825821,0.002774,-0.028871,0.100000,0.000000
0.100000,4.825956,0.000000,4.826004,0.000887,-0.018871,0.100000,0.000000
0.100000,4.826000,0.000000,4.826048,0.000000,-0.008871,0.100000,0.000000
0.100000,4.826000,0.000000,4.826048,0.000000,0.000000,0.088709,0.000000
